P,Q,ICO,A4,D10,D6
32,41,FALSE,TRUE,FALSE,TRUE
32,42,FALSE,FALSE,TRUE,TRUE
32,43,FALSE,FALSE,TRUE,TRUE
32,44,FALSE,FALSE,TRUE,TRUE
32,45,FALSE,FALSE,FALSE,TRUE
32,46,FALSE,FALSE,FALSE,TRUE
32,47,FALSE,FALSE,FALSE,TRUE
32,48,FALSE,FALSE,FALSE,TRUE
32,49,FALSE,FALSE,FALSE,TRUE
32,50,FALSE,FALSE,TRUE,TRUE
32,51,FALSE,FALSE,FALSE,TRUE
32,52,FALSE,FALSE,FALSE,TRUE
32,53,FALSE,FALSE,FALSE,TRUE
32,54,FALSE,FALSE,FALSE,TRUE
32,55,FALSE,FALSE,FALSE,TRUE
33,1,FALSE,FALSE,TRUE,TRUE
33,2,FALSE,FALSE,FALSE,TRUE
33,3,FALSE,FALSE,TRUE,TRUE
33,4,FALSE,FALSE,FALSE,TRUE
33,5,FALSE,FALSE,FALSE,TRUE
33,6,FALSE,FALSE,FALSE,TRUE
33,7,FALSE,FALSE,FALSE,TRUE
33,8,FALSE,FALSE,FALSE,TRUE
33,9,FALSE,FALSE,FALSE,TRUE
33,10,FALSE,FALSE,FALSE,TRUE
33,11,FALSE,FALSE,FALSE,TRUE
33,12,FALSE,FALSE,FALSE,TRUE
33,13,FALSE,FALSE,FALSE,TRUE
33,14,FALSE,FALSE,TRUE,TRUE
33,15,FALSE,FALSE,FALSE,TRUE
33,16,FALSE,FALSE,TRUE,TRUE
33,17,FALSE,FALSE,FALSE,TRUE
33,18,FALSE,FALSE,TRUE,TRUE
33,19,FALSE,FALSE,FALSE,TRUE
33,20,FALSE,FALSE,FALSE,TRUE
33,21,FALSE,FALSE,FALSE,TRUE
33,22,FALSE,FALSE,FALSE,TRUE
33,23,FALSE,FALSE,FALSE,TRUE
33,24,FALSE,FALSE,FALSE,FALSE
33,25,FALSE,FALSE,FALSE,TRUE
33,26,FALSE,FALSE,FALSE,TRUE
33,27,FALSE,FALSE,FALSE,TRUE
33,28,FALSE,FALSE,FALSE,TRUE
33,29,FALSE,FALSE,FALSE,TRUE
33,30,FALSE,FALSE,FALSE,TRUE
33,31,FALSE,TRUE,TRUE,TRUE
33,32,FALSE,FALSE,FALSE,TRUE
33,33,TRUE,TRUE,TRUE,TRUE
33,34,FALSE,FALSE,FALSE,TRUE
33,35,FALSE,TRUE,TRUE,TRUE
33,36,FALSE,FALSE,FALSE,TRUE
33,37,FALSE,FALSE,FALSE,TRUE
33,38,FALSE,FALSE,FALSE,TRUE
33,39,FALSE,FALSE,FALSE,TRUE
33,40,FALSE,FALSE,FALSE,TRUE
33,41,FALSE,FALSE,FALSE,TRUE
33,42,FALSE,FALSE,FALSE,TRUE
33,43,FALSE,FALSE,FALSE,TRUE
33,44,FALSE,FALSE,FALSE,TRUE
33,45,FALSE,FALSE,FALSE,TRUE
33,46,FALSE,FALSE,FALSE,TRUE
33,47,FALSE,FALSE,FALSE,TRUE
33,48,FALSE,FALSE,FALSE,TRUE
33,49,FALSE,FALSE,FALSE,TRUE
33,50,FALSE,FALSE,FALSE,TRUE
33,51,FALSE,FALSE,FALSE,TRUE
33,52,FALSE,FALSE,FALSE,TRUE
33,53,FALSE,FALSE,FALSE,TRUE
33,54,FALSE,FALSE,FALSE,TRUE
33,55,FALSE,FALSE,FALSE,TRUE
34,1,FALSE,FALSE,FALSE,TRUE
34,2,FALSE,FALSE,TRUE,TRUE
34,3,FALSE,FALSE,FALSE,TRUE
34,4,FALSE,FALSE,TRUE,TRUE
34,5,FALSE,FALSE,TRUE,TRUE
34,6,FALSE,FALSE,FALSE,TRUE
34,7,FALSE,FALSE,TRUE,TRUE
34,8,FALSE,FALSE,TRUE,TRUE
34,9,FALSE,FALSE,TRUE,TRUE
34,10,FALSE,FALSE,FALSE,TRUE
34,11,FALSE,FALSE,TRUE,TRUE
34,12,FALSE,FALSE,FALSE,TRUE
34,13,FALSE,FALSE,FALSE,TRUE
34,14,FALSE,FALSE,FALSE,TRUE
34,15,FALSE,FALSE,TRUE,TRUE
34,16,FALSE,FALSE,FALSE,TRUE
34,17,FALSE,FALSE,TRUE,TRUE
34,18,FALSE,FALSE,FALSE,TRUE
34,19,FALSE,FALSE,TRUE,TRUE
34,20,FALSE,FALSE,TRUE,TRUE
34,21,FALSE,FALSE,FALSE,TRUE
34,22,FALSE,FALSE,TRUE,TRUE
34,23,FALSE,FALSE,TRUE,TRUE
34,24,FALSE,FALSE,TRUE,TRUE
34,25,FALSE,FALSE,TRUE,TRUE
34,26,FALSE,FALSE,FALSE,TRUE
34,27,FALSE,FALSE,TRUE,TRUE
34,28,FALSE,FALSE,TRUE,TRUE
34,29,FALSE,FALSE,TRUE,TRUE
34,30,FALSE,FALSE,FALSE,TRUE
34,31,FALSE,TRUE,FALSE,TRUE
34,32,FALSE,TRUE,TRUE,TRUE
34,33,FALSE,FALSE,FALSE,TRUE
34,34,TRUE,TRUE,TRUE,TRUE
34,35,FALSE,TRUE,FALSE,TRUE
34,36,FALSE,TRUE,TRUE,TRUE
34,37,FALSE,TRUE,FALSE,TRUE
34,38,FALSE,TRUE,TRUE,TRUE
34,39,FALSE,FALSE,FALSE,TRUE
34,40,FALSE,TRUE,FALSE,TRUE
34,41,FALSE,TRUE,FALSE,TRUE
34,42,FALSE,FALSE,TRUE,TRUE
34,43,FALSE,FALSE,TRUE,TRUE
34,44,FALSE,FALSE,TRUE,TRUE
34,45,FALSE,FALSE,FALSE,TRUE
34,46,FALSE,FALSE,TRUE,TRUE
34,47,FALSE,FALSE,FALSE,TRUE
34,48,FALSE,FALSE,FALSE,TRUE
34,49,FALSE,FALSE,FALSE,TRUE
34,50,FALSE,FALSE,TRUE,TRUE
34,51,FALSE,FALSE,TRUE,TRUE
34,52,FALSE,FALSE,TRUE,TRUE
34,53,FALSE,FALSE,FALSE,TRUE
34,54,FALSE,FALSE,FALSE,TRUE
34,55,FALSE,FALSE,FALSE,TRUE
35,1,FALSE,FALSE,TRUE,TRUE
35,2,FALSE,FALSE,FALSE,TRUE
35,3,FALSE,FALSE,TRUE,TRUE
35,4,FALSE,FALSE,FALSE,TRUE
35,5,FALSE,FALSE,FALSE,TRUE
35,6,FALSE,FALSE,FALSE,TRUE
35,7,FALSE,FALSE,FALSE,TRUE
35,8,FALSE,FALSE,FALSE,TRUE
35,9,FALSE,FALSE,FALSE,TRUE
35,10,FALSE,FALSE,FALSE,TRUE
35,11,FALSE,FALSE,FALSE,TRUE
35,12,FALSE,FALSE,FALSE,TRUE
35,13,FALSE,FALSE,FALSE,TRUE
35,14,FALSE,FALSE,TRUE,TRUE
35,15,FALSE,FALSE,FALSE,TRUE
35,16,FALSE,FALSE,TRUE,TRUE
35,17,FALSE,FALSE,FALSE,TRUE
35,18,FALSE,FALSE,TRUE,TRUE
35,19,FALSE,FALSE,FALSE,TRUE
35,20,FALSE,FALSE,FALSE,TRUE
35,21,FALSE,FALSE,FALSE,TRUE
35,22,FALSE,FALSE,FALSE,TRUE
35,23,FALSE,FALSE,FALSE,TRUE
35,24,FALSE,FALSE,FALSE,FALSE
35,25,FALSE,FALSE,FALSE,TRUE
35,26,FALSE,FALSE,FALSE,TRUE
35,27,FALSE,FALSE,FALSE,TRUE
35,28,FALSE,FALSE,FALSE,TRUE
35,29,FALSE,FALSE,FALSE,TRUE
35,30,FALSE,FALSE,FALSE,TRUE
35,31,FALSE,TRUE,TRUE,TRUE
35,32,FALSE,TRUE,FALSE,TRUE
35,33,FALSE,TRUE,TRUE,TRUE
35,34,FALSE,TRUE,FALSE,TRUE
35,35,TRUE,TRUE,TRUE,TRUE
35,36,FALSE,FALSE,FALSE,TRUE
35,37,FALSE,TRUE,FALSE,TRUE
35,38,FALSE,TRUE,FALSE,TRUE
35,39,FALSE,FALSE,FALSE,TRUE
35,40,FALSE,TRUE,FALSE,TRUE
35,41,FALSE,TRUE,FALSE,TRUE
35,42,FALSE,FALSE,FALSE,TRUE
35,43,FALSE,FALSE,FALSE,TRUE
35,44,FALSE,FALSE,FALSE,TRUE
35,45,FALSE,FALSE,FALSE,TRUE
35,46,FALSE,FALSE,FALSE,TRUE
35,47,FALSE,FALSE,FALSE,TRUE
35,48,FALSE,FALSE,FALSE,TRUE
35,49,FALSE,FALSE,FALSE,TRUE
35,50,FALSE,FALSE,FALSE,TRUE
35,51,FALSE,FALSE,FALSE,TRUE
35,52,FALSE,FALSE,FALSE,TRUE
35,53,FALSE,FALSE,FALSE,TRUE
35,54,FALSE,FALSE,FALSE,TRUE
35,55,FALSE,FALSE,FALSE,TRUE
36,1,FALSE,FALSE,FALSE,TRUE
36,2,FALSE,FALSE,TRUE,TRUE
36,3,FALSE,FALSE,FALSE,TRUE
36,4,FALSE,FALSE,TRUE,TRUE
36,5,FALSE,FALSE,TRUE,TRUE
36,6,FALSE,FALSE,TRUE,TRUE
36,7,FALSE,FALSE,TRUE,TRUE
36,8,FALSE,FALSE,TRUE,TRUE
36,9,FALSE,FALSE,TRUE,TRUE
36,10,FALSE,FALSE,TRUE,TRUE
36,11,FALSE,FALSE,TRUE,TRUE
36,12,FALSE,FALSE,TRUE,TRUE
36,13,FALSE,FALSE,TRUE,TRUE
36,14,FALSE,FALSE,FALSE,TRUE
36,15,FALSE,FALSE,TRUE,TRUE
36,16,FALSE,FALSE,FALSE,TRUE
36,17,FALSE,FALSE,TRUE,TRUE
36,18,FALSE,FALSE,FALSE,TRUE
36,19,FALSE,FALSE,TRUE,TRUE
36,20,FALSE,FALSE,TRUE,TRUE
36,21,FALSE,FALSE,TRUE,TRUE
36,22,FALSE,FALSE,TRUE,TRUE
36,23,FALSE,FALSE,TRUE,TRUE
36,24,FALSE,FALSE,TRUE,TRUE
36,25,FALSE,FALSE,TRUE,TRUE
36,26,FALSE,FALSE,TRUE,TRUE
36,27,FALSE,FALSE,TRUE,TRUE
36,28,FALSE,FALSE,TRUE,TRUE
36,29,FALSE,FALSE,TRUE,TRUE
36,30,FALSE,FALSE,TRUE,TRUE
36,31,FALSE,FALSE,FALSE,TRUE
36,32,FALSE,FALSE,TRUE,TRUE
36,33,FALSE,FALSE,FALSE,TRUE
36,34,FALSE,TRUE,TRUE,TRUE
36,35,FALSE,FALSE,FALSE,TRUE
36,36,TRUE,TRUE,TRUE,TRUE
36,37,FALSE,FALSE,FALSE,TRUE
36,38,FALSE,TRUE,TRUE,TRUE
36,39,FALSE,FALSE,FALSE,TRUE
36,40,FALSE,FALSE,TRUE,TRUE
36,41,FALSE,FALSE,FALSE,TRUE
36,42,FALSE,FALSE,TRUE,TRUE
36,43,FALSE,FALSE,TRUE,TRUE
36,44,FALSE,FALSE,TRUE,TRUE
36,45,FALSE,FALSE,FALSE,TRUE
36,46,FALSE,FALSE,TRUE,TRUE
36,47,FALSE,FALSE,FALSE,TRUE
36,48,FALSE,FALSE,TRUE,TRUE
36,49,FALSE,FALSE,FALSE,TRUE
36,50,FALSE,FALSE,TRUE,TRUE
36,51,FALSE,FALSE,TRUE,TRUE
36,52,FALSE,FALSE,TRUE,TRUE
36,53,FALSE,FALSE,FALSE,TRUE
36,54,FALSE,FALSE,TRUE,TRUE
36,55,FALSE,FALSE,FALSE,TRUE
37,1,FALSE,FALSE,FALSE,TRUE
37,2,FALSE,FALSE,FALSE,TRUE
37,3,FALSE,FALSE,FALSE,TRUE
37,4,FALSE,FALSE,FALSE,TRUE
37,5,FALSE,FALSE,FALSE,TRUE
37,6,FALSE,FALSE,FALSE,TRUE
37,7,FALSE,FALSE,FALSE,TRUE
37,8,FALSE,FALSE,FALSE,TRUE
37,9,FALSE,FALSE,FALSE,TRUE
37,10,FALSE,FALSE,FALSE,TRUE
37,11,FALSE,FALSE,FALSE,TRUE
37,12,FALSE,FALSE,FALSE,TRUE
37,13,FALSE,FALSE,FALSE,TRUE
37,14,FALSE,FALSE,FALSE,TRUE
37,15,FALSE,FALSE,FALSE,TRUE
37,16,FALSE,FALSE,FALSE,TRUE
37,17,FALSE,FALSE,FALSE,TRUE
37,18,FALSE,FALSE,FALSE,TRUE
37,19,FALSE,FALSE,FALSE,TRUE
37,20,FALSE,FALSE,FALSE,TRUE
37,21,FALSE,FALSE,FALSE,TRUE
37,22,FALSE,FALSE,FALSE,TRUE
37,23,FALSE,FALSE,FALSE,TRUE
37,24,FALSE,FALSE,FALSE,FALSE
37,25,FALSE,FALSE,FALSE,TRUE
37,26,FALSE,FALSE,FALSE,TRUE
37,27,FALSE,FALSE,FALSE,TRUE
37,28,FALSE,FALSE,FALSE,TRUE
37,29,FALSE,FALSE,FALSE,TRUE
37,30,FALSE,FALSE,FALSE,TRUE
37,31,FALSE,TRUE,FALSE,TRUE
37,32,FALSE,TRUE,FALSE,TRUE
37,33,FALSE,FALSE,FALSE,TRUE
37,34,FALSE,TRUE,FALSE,TRUE
37,35,FALSE,TRUE,FALSE,TRUE
37,36,FALSE,FALSE,FALSE,TRUE
37,37,TRUE,TRUE,TRUE,TRUE
37,38,FALSE,TRUE,FALSE,TRUE
37,39,FALSE,TRUE,TRUE,TRUE
37,40,FALSE,TRUE,FALSE,TRUE
37,41,FALSE,TRUE,TRUE,TRUE
37,42,FALSE,FALSE,FALSE,TRUE
37,43,FALSE,FALSE,FALSE,TRUE
37,44,FALSE,FALSE,FALSE,TRUE
37,45,FALSE,FALSE,TRUE,TRUE
37,46,FALSE,FALSE,FALSE,TRUE
37,47,FALSE,FALSE,TRUE,TRUE
37,48,FALSE,FALSE,FALSE,TRUE
37,49,FALSE,FALSE,TRUE,TRUE
37,50,FALSE,FALSE,FALSE,TRUE
37,51,FALSE,FALSE,FALSE,TRUE
37,52,FALSE,FALSE,FALSE,TRUE
37,53,FALSE,FALSE,TRUE,TRUE
37,54,FALSE,FALSE,FALSE,TRUE
37,55,FALSE,FALSE,TRUE,TRUE
38,1,FALSE,FALSE,FALSE,TRUE
38,2,FALSE,FALSE,FALSE,TRUE
38,3,FALSE,FALSE,FALSE,TRUE
38,4,FALSE,FALSE,TRUE,TRUE
38,5,FALSE,FALSE,TRUE,TRUE
38,6,FALSE,FALSE,TRUE,TRUE
38,7,FALSE,FALSE,FALSE,TRUE
38,8,FALSE,FALSE,TRUE,TRUE
38,9,FALSE,FALSE,TRUE,TRUE
38,10,FALSE,FALSE,TRUE,TRUE
38,11,FALSE,FALSE,FALSE,TRUE
38,12,FALSE,FALSE,FALSE,TRUE
38,13,FALSE,FALSE,TRUE,TRUE
38,14,FALSE,FALSE,FALSE,TRUE
38,15,FALSE,FALSE,FALSE,TRUE
38,16,FALSE,FALSE,FALSE,TRUE
38,17,FALSE,FALSE,TRUE,TRUE
38,18,FALSE,FALSE,FALSE,TRUE
38,19,FALSE,FALSE,TRUE,TRUE
38,20,FALSE,FALSE,TRUE,TRUE
38,21,FALSE,FALSE,TRUE,TRUE
38,22,FALSE,FALSE,FALSE,TRUE
38,23,FALSE,FALSE,TRUE,TRUE
38,24,FALSE,FALSE,TRUE,TRUE
38,25,FALSE,FALSE,TRUE,TRUE
38,26,FALSE,FALSE,TRUE,TRUE
38,27,FALSE,FALSE,FALSE,TRUE
38,28,FALSE,FALSE,TRUE,TRUE
38,29,FALSE,FALSE,TRUE,TRUE
38,30,FALSE,FALSE,TRUE,TRUE
38,31,FALSE,TRUE,FALSE,TRUE
38,32,FALSE,TRUE,FALSE,TRUE
38,33,FALSE,FALSE,FALSE,TRUE
38,34,FALSE,TRUE,TRUE,TRUE
38,35,FALSE,TRUE,FALSE,TRUE
38,36,FALSE,TRUE,TRUE,TRUE
38,37,FALSE,TRUE,FALSE,TRUE
38,38,TRUE,TRUE,TRUE,TRUE
38,39,FALSE,FALSE,FALSE,TRUE
38,40,FALSE,TRUE,TRUE,TRUE
38,41,FALSE,TRUE,FALSE,TRUE
38,42,FALSE,FALSE,FALSE,TRUE
38,43,FALSE,FALSE,TRUE,TRUE
38,44,FALSE,FALSE,TRUE,TRUE
38,45,FALSE,FALSE,FALSE,TRUE
38,46,FALSE,FALSE,TRUE,TRUE
38,47,FALSE,FALSE,FALSE,TRUE
38,48,FALSE,FALSE,TRUE,TRUE
38,49,FALSE,FALSE,FALSE,TRUE
38,50,FALSE,FALSE,FALSE,TRUE
38,51,FALSE,FALSE,TRUE,TRUE
38,52,FALSE,FALSE,TRUE,TRUE
38,53,FALSE,FALSE,FALSE,TRUE
38,54,FALSE,FALSE,TRUE,TRUE
38,55,FALSE,FALSE,FALSE,TRUE
39,1,FALSE,FALSE,FALSE,TRUE
39,2,FALSE,FALSE,FALSE,TRUE
39,3,FALSE,FALSE,FALSE,TRUE
39,4,FALSE,FALSE,FALSE,TRUE
39,5,FALSE,FALSE,FALSE,TRUE
39,6,FALSE,FALSE,FALSE,TRUE
39,7,FALSE,FALSE,FALSE,TRUE
39,8,FALSE,FALSE,FALSE,TRUE
39,9,FALSE,FALSE,FALSE,TRUE
39,10,FALSE,FALSE,FALSE,TRUE
39,11,FALSE,FALSE,FALSE,TRUE
39,12,FALSE,FALSE,FALSE,TRUE
39,13,FALSE,FALSE,FALSE,TRUE
39,14,FALSE,FALSE,FALSE,TRUE
39,15,FALSE,FALSE,FALSE,TRUE
39,16,FALSE,FALSE,FALSE,TRUE
39,17,FALSE,FALSE,FALSE,TRUE
39,18,FALSE,FALSE,FALSE,TRUE
39,19,FALSE,FALSE,FALSE,TRUE
39,20,FALSE,FALSE,FALSE,TRUE
39,21,FALSE,FALSE,FALSE,TRUE
39,22,FALSE,FALSE,FALSE,TRUE
39,23,FALSE,FALSE,FALSE,TRUE
39,24,FALSE,FALSE,FALSE,FALSE
39,25,FALSE,FALSE,FALSE,TRUE
39,26,FALSE,FALSE,FALSE,TRUE
39,27,FALSE,FALSE,FALSE,TRUE
39,28,FALSE,FALSE,FALSE,TRUE
39,29,FALSE,FALSE,FALSE,TRUE
39,30,FALSE,FALSE,FALSE,TRUE
39,31,FALSE,FALSE,FALSE,TRUE
39,32,FALSE,FALSE,FALSE,TRUE
39,33,FALSE,FALSE,FALSE,TRUE
39,34,FALSE,FALSE,FALSE,TRUE
39,35,FALSE,FALSE,FALSE,TRUE
39,36,FALSE,FALSE,FALSE,TRUE
39,37,FALSE,TRUE,TRUE,TRUE
39,38,FALSE,FALSE,FALSE,TRUE
39,39,TRUE,TRUE,TRUE,TRUE
39,40,FALSE,FALSE,FALSE,TRUE
39,41,FALSE,TRUE,TRUE,TRUE
39,42,FALSE,FALSE,FALSE,TRUE
39,43,FALSE,FALSE,FALSE,TRUE
39,44,FALSE,FALSE,FALSE,TRUE
39,45,FALSE,FALSE,TRUE,TRUE
39,46,FALSE,FALSE,FALSE,TRUE
39,47,FALSE,FALSE,TRUE,TRUE
39,48,FALSE,FALSE,FALSE,TRUE
39,49,FALSE,FALSE,TRUE,TRUE
39,50,FALSE,FALSE,FALSE,TRUE
39,51,FALSE,FALSE,FALSE,TRUE
39,52,FALSE,FALSE,FALSE,TRUE
39,53,FALSE,FALSE,TRUE,TRUE
39,54,FALSE,FALSE,FALSE,TRUE
39,55,FALSE,FALSE,TRUE,TRUE
40,1,FALSE,FALSE,FALSE,TRUE
40,2,FALSE,FALSE,FALSE,TRUE
40,3,FALSE,FALSE,FALSE,TRUE
40,4,FALSE,FALSE,FALSE,TRUE
40,5,FALSE,FALSE,FALSE,TRUE
40,6,FALSE,FALSE,TRUE,TRUE
40,7,FALSE,FALSE,FALSE,TRUE
40,8,FALSE,FALSE,FALSE,TRUE
40,9,FALSE,FALSE,TRUE,TRUE
40,10,FALSE,FALSE,TRUE,TRUE
40,11,FALSE,FALSE,FALSE,TRUE
40,12,FALSE,FALSE,FALSE,TRUE
40,13,FALSE,FALSE,TRUE,TRUE
40,14,FALSE,FALSE,FALSE,TRUE
40,15,FALSE,FALSE,FALSE,TRUE
40,16,FALSE,FALSE,FALSE,TRUE
40,17,FALSE,FALSE,FALSE,TRUE
40,18,FALSE,FALSE,FALSE,TRUE
40,19,FALSE,FALSE,TRUE,TRUE
40,20,FALSE,FALSE,TRUE,TRUE
40,21,FALSE,FALSE,TRUE,TRUE
40,22,FALSE,FALSE,FALSE,TRUE
40,23,FALSE,FALSE,FALSE,TRUE
40,24,FALSE,FALSE,TRUE,TRUE
40,25,FALSE,FALSE,TRUE,TRUE
40,26,FALSE,FALSE,TRUE,TRUE
40,27,FALSE,FALSE,FALSE,TRUE
40,28,FALSE,FALSE,FALSE,TRUE
40,29,FALSE,FALSE,TRUE,TRUE
40,30,FALSE,FALSE,TRUE,TRUE
40,31,FALSE,TRUE,FALSE,TRUE
40,32,FALSE,TRUE,FALSE,TRUE
40,33,FALSE,FALSE,FALSE,TRUE
40,34,FALSE,TRUE,FALSE,TRUE
40,35,FALSE,TRUE,FALSE,TRUE
40,36,FALSE,FALSE,TRUE,TRUE
40,37,FALSE,TRUE,FALSE,TRUE
40,38,FALSE,TRUE,TRUE,TRUE
40,39,FALSE,FALSE,FALSE,TRUE
40,40,TRUE,TRUE,TRUE,TRUE
40,41,FALSE,TRUE,FALSE,TRUE
40,42,FALSE,FALSE,FALSE,TRUE
40,43,FALSE,FALSE,FALSE,TRUE
40,44,FALSE,FALSE,TRUE,TRUE
40,45,FALSE,FALSE,FALSE,TRUE
40,46,FALSE,FALSE,TRUE,TRUE
40,47,FALSE,FALSE,FALSE,TRUE
40,48,FALSE,FALSE,TRUE,TRUE
40,49,FALSE,FALSE,FALSE,TRUE
40,50,FALSE,FALSE,FALSE,TRUE
40,51,FALSE,FALSE,FALSE,TRUE
40,52,FALSE,FALSE,FALSE,TRUE
40,53,FALSE,FALSE,FALSE,TRUE
40,54,FALSE,FALSE,TRUE,TRUE
40,55,FALSE,FALSE,FALSE,TRUE
41,1,FALSE,FALSE,FALSE,TRUE
41,2,FALSE,FALSE,FALSE,TRUE
41,3,FALSE,FALSE,FALSE,TRUE
41,4,FALSE,FALSE,FALSE,TRUE
41,5,FALSE,FALSE,FALSE,TRUE
41,6,FALSE,FALSE,FALSE,TRUE
41,7,FALSE,FALSE,FALSE,TRUE
41,8,FALSE,FALSE,FALSE,TRUE
41,9,FALSE,FALSE,FALSE,TRUE
41,10,FALSE,FALSE,FALSE,TRUE
41,11,FALSE,FALSE,FALSE,TRUE
41,12,FALSE,FALSE,FALSE,TRUE
41,13,FALSE,FALSE,FALSE,TRUE
41,14,FALSE,FALSE,FALSE,TRUE
41,15,FALSE,FALSE,FALSE,TRUE
41,16,FALSE,FALSE,FALSE,TRUE
41,17,FALSE,FALSE,FALSE,TRUE
41,18,FALSE,FALSE,FALSE,TRUE
41,19,FALSE,FALSE,FALSE,TRUE
41,20,FALSE,FALSE,FALSE,TRUE
41,21,FALSE,FALSE,FALSE,TRUE
41,22,FALSE,FALSE,FALSE,TRUE
41,23,FALSE,FALSE,FALSE,TRUE
41,24,FALSE,FALSE,FALSE,FALSE
41,25,FALSE,FALSE,FALSE,TRUE
41,26,FALSE,FALSE,FALSE,TRUE
41,27,FALSE,FALSE,FALSE,TRUE
41,28,FALSE,FALSE,FALSE,TRUE
41,29,FALSE,FALSE,FALSE,TRUE
41,30,FALSE,FALSE,FALSE,TRUE
41,31,FALSE,TRUE,FALSE,TRUE
41,32,FALSE,TRUE,FALSE,TRUE
41,33,FALSE,FALSE,FALSE,TRUE
41,34,FALSE,TRUE,FALSE,TRUE
41,35,FALSE,TRUE,FALSE,TRUE
41,36,FALSE,FALSE,FALSE,TRUE
41,37,FALSE,TRUE,TRUE,TRUE
41,38,FALSE,TRUE,FALSE,TRUE
41,39,FALSE,TRUE,TRUE,TRUE
41,40,FALSE,TRUE,FALSE,TRUE
41,41,TRUE,TRUE,TRUE,TRUE
41,42,FALSE,FALSE,FALSE,TRUE
41,43,FALSE,FALSE,FALSE,TRUE
41,44,FALSE,FALSE,FALSE,TRUE
41,45,FALSE,FALSE,TRUE,TRUE
41,46,FALSE,FALSE,FALSE,TRUE
41,47,FALSE,FALSE,TRUE,TRUE
41,48,FALSE,FALSE,FALSE,TRUE
41,49,FALSE,FALSE,TRUE,TRUE
41,50,FALSE,FALSE,FALSE,TRUE
41,51,FALSE,FALSE,FALSE,TRUE
41,52,FALSE,FALSE,FALSE,TRUE
41,53,FALSE,FALSE,TRUE,TRUE
41,54,FALSE,FALSE,FALSE,TRUE
41,55,FALSE,FALSE,TRUE,TRUE
42,1,FALSE,FALSE,FALSE,TRUE
42,2,FALSE,FALSE,TRUE,TRUE
42,3,FALSE,FALSE,FALSE,TRUE
42,4,FALSE,FALSE,FALSE,TRUE
42,5,FALSE,FALSE,FALSE,TRUE
42,6,FALSE,FALSE,FALSE,TRUE
42,7,FALSE,FALSE,TRUE,TRUE
42,8,FALSE,FALSE,TRUE,TRUE
42,9,FALSE,FALSE,FALSE,TRUE
42,10,FALSE,FALSE,FALSE,TRUE
42,11,FALSE,FALSE,TRUE,TRUE
42,12,FALSE,FALSE,FALSE,TRUE
42,13,FALSE,FALSE,FALSE,TRUE
42,14,FALSE,FALSE,FALSE,TRUE
42,15,FALSE,FALSE,TRUE,TRUE
42,16,FALSE,FALSE,FALSE,TRUE
42,17,FALSE,FALSE,TRUE,TRUE
42,18,FALSE,FALSE,FALSE,TRUE
42,19,FALSE,FALSE,TRUE,TRUE
42,20,FALSE,FALSE,FALSE,TRUE
42,21,FALSE,FALSE,FALSE,TRUE
42,22,FALSE,FALSE,TRUE,TRUE
42,23,FALSE,FALSE,TRUE,TRUE
42,24,FALSE,FALSE,TRUE,TRUE
42,25,FALSE,FALSE,FALSE,TRUE
42,26,FALSE,FALSE,FALSE,TRUE
42,27,FALSE,FALSE,TRUE,TRUE
42,28,FALSE,FALSE,TRUE,TRUE
42,29,FALSE,FALSE,FALSE,TRUE
42,30,FALSE,FALSE,FALSE,TRUE
42,31,FALSE,FALSE,FALSE,TRUE
42,32,FALSE,FALSE,TRUE,TRUE
42,33,FALSE,FALSE,FALSE,TRUE
42,34,FALSE,FALSE,TRUE,TRUE
42,35,FALSE,FALSE,FALSE,TRUE
42,36,FALSE,FALSE,TRUE,TRUE
42,37,FALSE,FALSE,FALSE,TRUE
42,38,FALSE,FALSE,FALSE,TRUE
42,39,FALSE,FALSE,FALSE,TRUE
42,40,FALSE,FALSE,FALSE,TRUE
42,41,FALSE,FALSE,FALSE,TRUE
42,42,TRUE,TRUE,TRUE,TRUE
42,43,FALSE,TRUE,TRUE,TRUE
42,44,FALSE,FALSE,TRUE,TRUE
42,45,FALSE,TRUE,FALSE,TRUE
42,46,FALSE,TRUE,FALSE,TRUE
42,47,FALSE,FALSE,FALSE,TRUE
42,48,FALSE,TRUE,FALSE,TRUE
42,49,FALSE,TRUE,FALSE,TRUE
42,50,FALSE,FALSE,TRUE,TRUE
42,51,FALSE,FALSE,FALSE,TRUE
42,52,FALSE,FALSE,FALSE,TRUE
42,53,FALSE,FALSE,FALSE,TRUE
42,54,FALSE,FALSE,FALSE,TRUE
42,55,FALSE,FALSE,FALSE,TRUE
43,1,FALSE,FALSE,FALSE,TRUE
43,2,FALSE,FALSE,TRUE,TRUE
43,3,FALSE,FALSE,FALSE,TRUE
43,4,FALSE,FALSE,TRUE,TRUE
43,5,FALSE,FALSE,TRUE,TRUE
43,6,FALSE,FALSE,FALSE,TRUE
43,7,FALSE,FALSE,TRUE,TRUE
43,8,FALSE,FALSE,TRUE,TRUE
43,9,FALSE,FALSE,TRUE,TRUE
43,10,FALSE,FALSE,FALSE,TRUE
43,11,FALSE,FALSE,TRUE,TRUE
43,12,FALSE,FALSE,FALSE,TRUE
43,13,FALSE,FALSE,FALSE,TRUE
43,14,FALSE,FALSE,FALSE,TRUE
43,15,FALSE,FALSE,TRUE,TRUE
43,16,FALSE,FALSE,FALSE,TRUE
43,17,FALSE,FALSE,TRUE,TRUE
